datetime,hour_of_day,supply_voltage,supply_current,battery_voltage,battery_current,temperature,is_anomaly
2024-01-01 18:18:00,18.3,33,4.6758,78.3514,1.6379,24.2095,0
2024-01-01 18:19:00,18.32,33,4.7487,78.7882,1.5855,24.2185,0
2024-01-01 18:20:00,18.33,33,4.6662,79.5459,1.5613,24.1249,0
2024-01-01 18:21:00,18.35,33,4.579,78.3837,1.5304,24.0846,0
2024-01-01 18:22:00,18.37,33,4.5987,78.5926,1.5419,24.3685,0
2024-01-01 18:23:00,18.38,33,4.594,78.3166,1.6461,24.5627,0
2024-01-01 18:24:00,18.4,33,4.6291,78.8728,1.5767,24.6255,0
2024-01-01 18:25:00,18.42,33,4.4232,78.5746,1.582,23.8758,0
2024-01-01 18:26:00,18.43,33,4.4957,77.4253,1.5961,24.2222,0
2024-01-01 18:27:00,18.45,33,4.4664,78.0321,1.6428,23.9263,0
2024-01-01 18:28:00,18.47,33,4.4756,77.9442,1.7177,24.0212,0
2024-01-01 18:29:00,18.48,33,4.5388,78.2712,1.6248,24.1037,0
2024-01-01 18:30:00,18.5,33,4.6232,78.4704,1.6018,24.0348,0
2024-01-01 18:31:00,18.52,33,4.5144,78.0983,1.5804,24.1561,0
2024-01-01 18:32:00,18.53,33,4.4063,77.635,1.6783,23.7483,0
2024-01-01 18:33:00,18.55,33,4.3876,77.6401,1.673,24.1274,0
2024-01-01 18:34:00,18.57,33,4.1524,77.7846,1.6299,23.7078,0
2024-01-01 18:35:00,18.58,33,4.3891,76.877,1.7537,23.8536,0
2024-01-01 18:36:00,18.6,33,4.3312,77.8329,1.5752,23.8996,0
2024-01-01 18:37:00,18.62,33,4.3841,77.5523,1.5899,23.8536,0
2024-01-01 18:38:00,18.63,33,4.3009,76.8143,1.6414,23.5121,0
2024-01-01 18:39:00,18.65,33,4.2683,76.9526,1.6109,23.514,0
2024-01-01 18:40:00,18.67,33,4.2273,77.1482,1.6354,23.8853,0
2024-01-01 18:41:00,18.68,33,0.6729462290556115,76.6548,1.7214,23.4189,1
2024-01-01 18:42:00,18.7,33,4.2738,78.078,1.6334,23.6922,0
2024-01-01 18:43:00,18.72,33,4.2092,77.1399,1.6496,23.8578,0
2024-01-01 18:44:00,18.73,33,4.3424,77.2253,1.6781,23.3998,0
2024-01-01 18:45:00,18.75,33,4.3016,77.4879,1.7194,23.0492,0
2024-01-01 18:46:00,18.77,33,4.3159,77.0482,1.6271,23.0292,0
2024-01-01 18:47:00,18.78,33,4.2127,76.25,1.7084,23.3348,0
2024-01-01 18:48:00,18.8,33,4.1397,77.2218,1.6867,22.9603,0
2024-01-01 18:49:00,18.82,33,4.0212,76.9126,1.6099,22.9038,0
2024-01-01 18:50:00,18.83,33,4.1549,75.809,1.7493,23.5615,0
2024-01-01 18:51:00,18.85,33,3.9648,76.5158,1.6677,23.4561,0
2024-01-01 18:52:00,18.87,33,4.1474,75.9546,1.7307,23.7284,0
2024-01-01 18:53:00,18.88,33,4.0504,76.3309,1.7456,22.9125,0
2024-01-01 18:54:00,18.9,33,4.2185,75.7746,1.756,23.4507,0
2024-01-01 18:55:00,18.92,33,3.7995,76.1414,1.7734,22.9574,0
2024-01-01 18:56:00,18.93,33,4.1291,76.935,1.8038,22.8786,0
2024-01-01 18:57:00,18.95,33,3.9212,75.8388,1.8053,22.8048,0
2024-01-01 18:58:00,18.97,33,3.9024,75.4998,1.7394,22.8846,0
2024-01-01 18:59:00,18.98,33,3.9741,75.4656,1.7714,23.1091,0
2024-01-01 19:00:00,19.0,33,3.8719,76.5609,1.8339,22.9884,0
2024-01-01 19:01:00,19.02,33,4.1294,76.4169,1.7314,22.5632,0
2024-01-01 19:02:00,19.03,33,3.8909,76.6491,1.7822,22.7665,0
2024-01-01 19:03:00,19.05,33,3.9067,75.9239,1.7383,22.8652,0
2024-01-01 19:04:00,19.07,33,3.862,75.978,1.6895,23.0195,0
2024-01-01 19:05:00,19.08,33,3.8723,75.3152,1.8058,22.6111,0
2024-01-01 19:06:00,19.1,33,3.788,75.911,1.7567,22.7079,0
2024-01-01 19:07:00,19.12,33,3.9615,76.0842,1.7106,22.626,0
2024-01-01 19:08:00,19.13,33,3.6696,75.5581,1.7075,22.7852,0
2024-01-01 19:09:00,19.15,33,3.915,76.1314,1.748,22.6696,0
2024-01-01 19:10:00,19.17,33,3.6806,76.2429,1.7722,22.8307,0
2024-01-01 19:11:00,19.18,33,3.6028,75.289,1.852,22.6793,0
2024-01-01 19:12:00,19.2,33,3.6774,75.5555,1.8085,22.4538,0
2024-01-01 19:13:00,19.22,33,3.6555,74.8811,1.7735,22.191,0
2024-01-01 19:14:00,19.23,33,3.6224,75.4524,1.8562,22.2807,0
2024-01-01 19:15:00,19.25,33,3.8114,75.6924,1.8648,22.3022,0
2024-01-01 19:16:00,19.27,33,3.6328,75.1568,1.8735,22.1982,0
2024-01-01 19:17:00,19.28,33,3.6691,75.7077,1.8093,22.3738,0
2024-01-01 19:18:00,19.3,33,3.5707,75.5633,1.8615,22.2955,0
2024-01-01 19:19:00,19.32,33,3.6434,75.6629,1.7966,22.0975,0
2024-01-01 19:20:00,19.33,33,3.7213,74.8014,1.8549,22.465,0
2024-01-01 19:21:00,19.35,33,3.8041,75.4597,1.8172,22.1864,0
2024-01-01 19:22:00,19.37,33,3.5816,74.1878,1.7924,22.6603,0
2024-01-01 19:23:00,19.38,33,3.4641,74.985,1.8617,22.4984,0
2024-01-01 19:24:00,19.4,33,3.614,74.6179,1.9254,22.3238,0
2024-01-01 19:25:00,19.42,33,3.4336,73.6989,1.8479,22.0709,0
2024-01-01 19:26:00,19.43,33,3.6882,74.1487,1.9211,22.1544,0
2024-01-01 19:27:00,19.45,33,3.6421,74.0426,1.8086,22.0257,0
2024-01-01 19:28:00,19.47,33,3.5512,73.6333,1.9419,21.9825,0
2024-01-01 19:29:00,19.48,33,3.48,73.7609,1.9142,21.9658,0
2024-01-01 19:30:00,19.5,33,3.557,74.0532,1.9713,21.9516,0
2024-01-01 19:31:00,19.52,33,3.2372,73.5787,1.9558,21.9097,0
2024-01-01 19:32:00,19.53,33,3.3925,73.6252,1.8033,21.7508,0
2024-01-01 19:33:00,19.55,33,3.4548,73.6905,1.9375,22.0333,0
2024-01-01 19:34:00,19.57,33,3.4324,73.9374,1.8765,21.3998,0
2024-01-01 19:35:00,19.58,33,3.3644,73.7024,1.8604,21.9904,0
2024-01-01 19:36:00,19.6,33,3.2738,73.4912,1.9512,21.4018,0
2024-01-01 19:37:00,19.62,33,3.5579,74.5455,1.903,21.5914,0
2024-01-01 19:38:00,19.63,33,3.1792,72.6138,1.8625,21.8354,0
2024-01-01 19:39:00,19.65,33,3.3247,72.6839,1.9588,21.6789,0
2024-01-01 19:40:00,19.67,33,3.1357,74.047,1.9186,22.0058,0
2024-01-01 19:41:00,19.68,33,3.2349,73.4165,1.9322,21.3453,0
2024-01-01 19:42:00,19.7,33,3.1118,74.2566,2.0061,21.5526,0
2024-01-01 19:43:00,19.72,33,3.3057,73.0253,1.9276,21.4741,0
2024-01-01 19:44:00,19.73,33,3.266,72.5217,1.988,21.2911,0
2024-01-01 19:45:00,19.75,33,3.3526,73.0881,1.9096,21.7947,0
2024-01-01 19:46:00,19.77,33,3.1278,73.436,2.0119,21.3932,0
2024-01-01 19:47:00,19.78,33,3.1613,73.555,1.9525,21.3448,0
2024-01-01 19:48:00,19.8,33,3.1673,73.1275,1.9535,21.1175,0
2024-01-01 19:49:00,19.82,33,3.0847,73.1759,1.991,21.1672,0
2024-01-01 19:50:00,19.83,33,3.2921,72.6524,1.9755,21.3897,0
2024-01-01 19:51:00,19.85,33,3.2096,73.0348,1.9663,21.2876,0
2024-01-01 19:52:00,19.87,33,3.1868,72.5758,1.9391,21.4813,0
2024-01-01 19:53:00,19.88,33,3.215,72.4371,1.958,21.3272,0
2024-01-01 19:54:00,19.9,33,3.0767,73.0101,1.9784,21.2302,0
2024-01-01 19:55:00,19.92,33,2.9412,73.185,2.0303,21.5277,0
2024-01-01 19:56:00,19.93,33,3.1031,73.0944,1.9691,21.2301,0
2024-01-01 19:57:00,19.95,33,2.8886,72.5834,2.0618,21.0942,0
2024-01-01 19:58:00,19.97,33,3.117,72.8489,2.0105,21.2463,0
2024-01-01 19:59:00,19.98,33,3.1008,72.7177,1.9814,20.9482,0
2024-01-01 20:00:00,20.0,33,2.8621,73.258,1.977,20.707,0
2024-01-01 20:01:00,20.02,33,2.9154,72.8199,2.034,21.0212,0
2024-01-01 20:02:00,20.03,33,3.1005,73.5591,2.011,21.2158,0
2024-01-01 20:03:00,20.05,33,2.8967,73.2235,2.0775,21.0445,0
2024-01-01 20:04:00,20.07,33,2.8083,71.8203,1.9432,20.7043,0
2024-01-01 20:05:00,20.08,33,3.0139,72.6704,1.9509,20.8865,0
2024-01-01 20:06:00,20.1,33,2.9194,71.9286,2.0476,20.9486,0
2024-01-01 20:07:00,20.12,33,2.873,71.8403,2.0015,20.7313,0
2024-01-01 20:08:00,20.13,33,2.7682,72.2115,2.0258,21.1668,0
2024-01-01 20:09:00,20.15,33,2.8802,72.5748,1.9741,21.0059,0
2024-01-01 20:10:00,20.17,33,2.7567,71.5683,2.0572,20.7168,0
2024-01-01 20:11:00,20.18,33,2.8471,71.606,2.1371,20.7104,0
2024-01-01 20:12:00,20.2,33,2.7757,71.7746,2.0229,20.6183,0
2024-01-01 20:13:00,20.22,33,2.7299,72.9163,1.9492,20.7089,0
2024-01-01 20:14:00,20.23,33,2.7625,71.5899,2.0571,20.7616,0
2024-01-01 20:15:00,20.25,33,2.7065,71.3227,2.0679,20.7367,0
2024-01-01 20:16:00,20.27,33,2.8724,71.7038,2.0284,20.7701,0
2024-01-01 20:17:00,20.28,33,2.8074,71.0856,2.0402,20.7303,0
2024-01-01 20:18:00,20.3,33,2.5253,72.2122,2.1108,20.5974,0
2024-01-01 20:19:00,20.32,33,2.7162,71.4898,2.0539,20.4937,0
2024-01-01 20:20:00,20.33,33,2.7208,71.7046,2.0384,20.6865,0
2024-01-01 20:21:00,20.35,33,2.6907,71.7558,2.1346,20.3417,0
2024-01-01 20:22:00,20.37,33,2.725,70.5665,2.0239,20.0603,0
2024-01-01 20:23:00,20.38,33,2.526,71.6891,2.022,20.4539,0
2024-01-01 20:24:00,20.4,33,2.4809,70.9541,2.0287,20.6176,0
2024-01-01 20:25:00,20.42,33,2.5487,71.6799,2.1069,20.389,0
2024-01-01 20:26:00,20.43,33,2.6038,70.1872,2.0842,20.3074,0
2024-01-01 20:27:00,20.45,33,2.549,71.2126,2.1685,20.2612,0
2024-01-01 20:28:00,20.47,33,2.4396,70.4097,2.0873,20.1869,0
2024-01-01 20:29:00,20.48,33,2.6502,70.3603,2.0727,19.6608,0
2024-01-01 20:30:00,20.5,33,2.482,71.2996,2.1687,19.8532,0
2024-01-01 20:31:00,20.52,33,2.6476,69.7451,2.0465,20.1267,0
2024-01-01 20:32:00,20.53,33,2.4938,70.4531,2.1765,19.9641,0
2024-01-01 20:33:00,20.55,33,1.1686063666757758,70.4546,2.1214,19.8538,1
2024-01-01 20:34:00,20.57,33,2.3864,71.2919,2.1369,20.5492,0
2024-01-01 20:35:00,20.58,33,2.3959,71.86,2.0135,19.4283,0
2024-01-01 20:36:00,20.6,33,2.4859,70.252,2.1769,19.8698,0
2024-01-01 20:37:00,20.62,33,2.4541,70.7436,2.1152,20.024,0
2024-01-01 20:38:00,20.63,33,2.3658,70.5563,2.0541,19.999,0
2024-01-01 20:39:00,20.65,33,2.3584,70.1283,2.1233,19.9843,0
2024-01-01 20:40:00,20.67,33,2.5466,70.606,2.1903,19.4882,0
2024-01-01 20:41:00,20.68,33,2.3177,70.2124,2.1546,19.9661,0
2024-01-01 20:42:00,20.7,33,2.2959,69.8793,2.1624,19.9614,0
2024-01-01 20:43:00,20.72,33,2.3246,70.5367,2.1281,19.6849,0
2024-01-01 20:44:00,20.73,33,2.4854,70.2233,2.2676,19.5845,0
2024-01-01 20:45:00,20.75,33,2.4071,69.6548,2.2145,19.4678,0
2024-01-01 20:46:00,20.77,33,0.9695137408272376,69.5387,2.1557,19.9175,1
2024-01-01 20:47:00,20.78,33,2.2379,69.8073,2.1967,19.5978,0
2024-01-01 20:48:00,20.8,33,2.117,70.0398,2.2007,19.5682,0
2024-01-01 20:49:00,20.82,33,2.285,69.7183,2.121,20.1163,0
2024-01-01 20:50:00,20.83,33,2.3354,70.4578,2.1815,19.9853,0
2024-01-01 20:51:00,20.85,33,2.2599,69.6974,2.2071,19.8089,0
2024-01-01 20:52:00,20.87,33,2.3643,69.6955,2.2308,19.8777,0
2024-01-01 20:53:00,20.88,33,2.4865,69.9446,2.1861,19.3805,0
2024-01-01 20:54:00,20.9,33,2.352,71.0213,2.2094,19.4062,0
2024-01-01 20:55:00,20.92,33,2.2515,70.2115,2.1025,19.3692,0
2024-01-01 20:56:00,20.93,33,2.0731,69.8086,2.2219,19.5996,0
2024-01-01 20:57:00,20.95,33,2.2281,69.276,2.2401,19.8491,0
2024-01-01 20:58:00,20.97,33,2.1383,69.5694,2.1921,19.4872,0
2024-01-01 20:59:00,20.98,33,2.228,69.971,2.2111,19.3402,0
2024-01-01 21:00:00,21.0,33,2.1576,69.4667,2.1097,19.3396,0
2024-01-01 21:01:00,21.02,33,2.2217,69.3223,2.2165,19.3626,0
2024-01-01 21:02:00,21.03,33,2.0247,69.4609,2.2556,19.0612,0
2024-01-01 21:03:00,21.05,33,2.2217,69.1294,2.2059,19.0828,0
2024-01-01 21:04:00,21.07,33,2.0784,69.4639,2.271,18.9943,0
2024-01-01 21:05:00,21.08,33,2.3259,68.8291,2.2666,18.9695,0
2024-01-01 21:06:00,21.1,33,2.126,68.961,2.2075,19.1932,0
2024-01-01 21:07:00,21.12,33,1.9707,68.4565,2.1932,19.2254,0
2024-01-01 21:08:00,21.13,33,2.0996,69.3225,2.2359,19.2483,0
2024-01-01 21:09:00,21.15,33,2.1606,69.668,2.2599,19.117,0
2024-01-01 21:10:00,21.17,33,2.0888,68.2008,2.1637,19.1946,0
2024-01-01 21:11:00,21.18,33,2.0042,67.9183,2.2303,19.1566,0
2024-01-01 21:12:00,21.2,33,2.0128,68.4536,2.2278,18.9259,0
2024-01-01 21:13:00,21.22,33,1.8574,69.6162,2.2185,19.0823,0
2024-01-01 21:14:00,21.23,33,1.8329,68.6222,2.3278,18.918,0
2024-01-01 21:15:00,21.25,33,2.0269,68.632,2.2324,19.1371,0
2024-01-01 21:16:00,21.27,33,1.9969,69.9442,2.2378,19.2427,0
2024-01-01 21:17:00,21.28,33,1.9088,67.8526,2.3498,19.0562,0
2024-01-01 21:18:00,21.3,33,1.9458,68.7366,2.2159,18.94,0
2024-01-01 21:19:00,21.32,33,2.0293,68.655,2.2156,18.6704,0
2024-01-01 21:20:00,21.33,33,1.9155,68.197,2.3086,18.898,0
2024-01-01 21:21:00,21.35,33,1.7846,68.4808,2.2626,18.9416,0
2024-01-01 21:22:00,21.37,33,1.8397,68.3775,2.3296,18.8381,0
2024-01-01 21:23:00,21.38,33,2.0565,68.1795,2.2744,18.5612,0
2024-01-01 21:24:00,21.4,33,1.9151,68.3589,2.2896,18.9636,0
2024-01-01 21:25:00,21.42,33,1.9643,68.6239,2.2704,18.6809,0
2024-01-01 21:26:00,21.43,33,1.983,69.292,2.2499,18.7227,0
2024-01-01 21:27:00,21.45,33,1.9562,67.3436,2.2227,18.5408,0
2024-01-01 21:28:00,21.47,33,1.8474,68.2155,2.3498,18.6353,0
2024-01-01 21:29:00,21.48,33,1.7991,68.3676,2.2994,18.9085,0
2024-01-01 21:30:00,21.5,33,1.8475,68.8419,2.2767,18.6524,0
2024-01-01 21:31:00,21.52,33,1.9737,68.438,2.2326,18.7552,0
2024-01-01 21:32:00,21.53,33,1.8709,67.7868,2.3226,18.4269,0
2024-01-01 21:33:00,21.55,33,1.7747,67.8185,2.2776,18.3631,0
2024-01-01 21:34:00,21.57,33,1.8496,67.6301,2.3716,18.4051,0
2024-01-01 21:35:00,21.58,33,1.7281,68.0248,2.2451,18.4501,0
2024-01-01 21:36:00,21.6,33,1.7058,67.5831,2.3737,18.4198,0
2024-01-01 21:37:00,21.62,33,1.7834,68.209,2.3281,18.3208,0
2024-01-01 21:38:00,21.63,33,1.726,68.3268,2.2869,18.2805,0
2024-01-01 21:39:00,21.65,33,1.6943,68.046,2.3855,18.6125,0
2024-01-01 21:40:00,21.67,33,1.8912,67.7521,2.2698,18.54,0
2024-01-01 21:41:00,21.68,33,1.7053,68.674,2.3744,18.6343,0
2024-01-01 21:42:00,21.7,33,1.5418,67.5492,2.2918,18.5257,0
2024-01-01 21:43:00,21.72,33,1.6191,67.9145,2.3383,18.1231,0
2024-01-01 21:44:00,21.73,33,1.8202,67.7814,2.2806,18.5348,0
2024-01-01 21:45:00,21.75,33,1.5628,68.2965,2.3257,18.712,0
2024-01-01 21:46:00,21.77,33,1.8863,67.6081,2.3546,17.8507,0
2024-01-01 21:47:00,21.78,33,1.7439,67.1007,2.3024,18.085,0
2024-01-01 21:48:00,21.8,33,1.5531,66.9038,2.4635,18.1361,0
2024-01-01 21:49:00,21.82,33,1.5511,66.8218,2.2343,18.0809,0
2024-01-01 21:50:00,21.83,33,1.7283,67.1017,2.3233,18.3463,0
2024-01-01 21:51:00,21.85,33,1.6356,65.8147,2.3714,18.2378,0
2024-01-01 21:52:00,21.87,33,1.7319,67.8499,2.4421,18.2047,0
2024-01-01 21:53:00,21.88,33,1.8049,67.4295,2.2922,18.1076,1
2024-01-01 21:54:00,21.9,33,1.5982,67.0593,2.3113,18.1076,1
2024-01-01 21:55:00,21.92,33,1.5538,67.4581,2.3752,18.1076,1
2024-01-01 21:56:00,21.93,33,1.5561,66.9067,2.4372,18.1076,1
2024-01-01 21:57:00,21.95,33,1.3643,66.8195,2.3771,18.1076,1
2024-01-01 21:58:00,21.97,33,1.5962,67.1651,2.4022,18.1076,1
2024-01-01 21:59:00,21.98,33,1.4798,67.2333,2.4074,18.1076,1
2024-01-01 22:00:00,22.0,33,1.5091,68.5139,2.361,18.1076,1
2024-01-01 22:01:00,22.02,33,1.3503,68.1935,2.3685,18.1076,1
2024-01-01 22:02:00,22.03,33,1.4175,66.4693,2.4222,18.1076,1
2024-01-01 22:03:00,22.05,33,1.5741,67.8777,2.41,18.1076,1
2024-01-01 22:04:00,22.07,33,1.4064,67.344,2.4039,18.1076,1
2024-01-01 22:05:00,22.08,33,1.592,67.9045,2.4029,18.1076,1
2024-01-01 22:06:00,22.1,33,1.3826,67.1436,2.3881,18.1076,1
2024-01-01 22:07:00,22.12,33,1.4044,67.2678,2.3884,18.1076,1
2024-01-01 22:08:00,22.13,33,1.433,66.7937,2.3598,17.6055,0
2024-01-01 22:09:00,22.15,33,1.5374,66.7976,2.3988,17.9257,0
2024-01-01 22:10:00,22.17,33,1.6717,66.5897,2.2552,17.7131,0
2024-01-01 22:11:00,22.18,33,1.3586,66.4447,2.353,17.9992,0
2024-01-01 22:12:00,22.2,33,1.3797,66.1974,2.3997,18.0768,0
2024-01-01 22:13:00,22.22,33,1.214,66.039,2.3774,17.6955,0
2024-01-01 22:14:00,22.23,33,1.5527,67.2624,2.4019,17.867,0
2024-01-01 22:15:00,22.25,33,1.2795,67.1414,2.4428,17.6401,0
2024-01-01 22:16:00,22.27,33,1.4603,66.8732,2.3279,17.8085,0
2024-01-01 22:17:00,22.28,33,1.3566,66.1374,2.431,17.5269,0
2024-01-01 22:18:00,22.3,33,1.3882,65.4569,2.4131,17.8563,0
2024-01-01 22:19:00,22.32,33,1.3198,65.57,2.4151,17.894,0
2024-01-01 22:20:00,22.33,33,1.505,67.0085,2.3391,17.4466,0
2024-01-01 22:21:00,22.35,33,1.2025,67.1094,2.4366,17.6009,0
2024-01-01 22:22:00,22.37,33,1.2383,67.2408,2.4188,17.5936,0
2024-01-01 22:23:00,22.38,33,1.378,66.2515,2.3684,17.7355,0
2024-01-01 22:24:00,22.4,33,1.2449,65.4048,2.3699,17.5717,0
2024-01-01 22:25:00,22.42,33,1.4205,66.8212,2.3571,17.427,0
2024-01-01 22:26:00,22.43,33,1.271,65.6997,2.4996,17.323,0
2024-01-01 22:27:00,22.45,33,1.1717,65.7601,2.4859,17.6964,0
2024-01-01 22:28:00,22.47,33,1.1168,67.1501,2.45,17.4558,0
2024-01-01 22:29:00,22.48,33,1.1952,65.9801,2.4425,18.0217,0
2024-01-01 22:30:00,22.5,33,1.075,66.616,2.4769,17.867,0
2024-01-01 22:31:00,22.52,33,1.1688,66.6704,2.435,17.2452,0
2024-01-01 22:32:00,22.53,33,1.2346,65.4996,2.4256,17.5096,0
2024-01-01 22:33:00,22.55,33,1.4138,66.8299,2.5414,17.2103,0
2024-01-01 22:34:00,22.57,33,1.1463,65.7421,2.4197,17.5371,0
2024-01-01 22:35:00,22.58,33,1.2758,65.7568,2.414,17.5245,0
2024-01-01 22:36:00,22.6,33,1.2073,66.2437,2.4413,17.6267,0
2024-01-01 22:37:00,22.62,33,1.2271,65.4802,2.3985,17.7755,0
2024-01-01 22:38:00,22.63,33,1.187,66.0017,2.4021,17.7364,0
2024-01-01 22:39:00,22.65,33,1.4178,65.8939,2.5273,17.3425,0
2024-01-01 22:40:00,22.67,33,1.2387,66.5015,2.4117,16.8859,0
2024-01-01 22:41:00,22.68,33,1.1499,66.0195,2.3732,17.7533,0
2024-01-01 22:42:00,22.7,33,1.1204,64.8271,2.4586,17.367,0
2024-01-01 22:43:00,22.72,33,1.2535,65.8687,2.5157,17.4486,0
2024-01-01 22:44:00,22.73,33,1.0846,65.5942,2.441,17.7213,0
2024-01-01 22:45:00,22.75,33,1.251,66.4061,2.4484,17.4776,0
2024-01-01 22:46:00,22.77,33,1.0752,66.1495,2.4467,17.344,0
2024-01-01 22:47:00,22.78,33,1.2109,66.1075,2.3866,17.6791,0
2024-01-01 22:48:00,22.8,33,1.3167,65.7663,2.2927,17.1668,0
2024-01-01 22:49:00,22.82,33,0.9409,65.3815,2.5076,17.0828,0
2024-01-01 22:50:00,22.83,33,1.0172,65.9952,2.4875,17.4157,0
2024-01-01 22:51:00,22.85,33,1.092,65.9247,2.4571,17.5164,0
2024-01-01 22:52:00,22.87,33,1.1394,65.6972,2.4051,17.5909,0
2024-01-01 22:53:00,22.88,33,1.104,65.4664,2.5003,17.2404,0
2024-01-01 22:54:00,22.9,33,1.0782,65.6257,2.4687,17.6915,0
2024-01-01 22:55:00,22.92,33,1.3377,65.4547,2.416,17.3596,0
2024-01-01 22:56:00,22.93,33,1.1722,64.5345,2.5693,17.4031,0
2024-01-01 22:57:00,22.95,33,1.1584,64.9702,2.5239,17.4199,0
2024-01-01 22:58:00,22.97,33,1.0902,64.8343,2.329,17.7176,0
2024-01-01 22:59:00,22.98,33,0.9904,65.2318,2.3925,17.0407,0
2024-01-01 23:00:00,23.0,33,1.1369,65.3194,2.4961,17.4401,0
2024-01-01 23:01:00,23.02,33,1.1336,65.5636,2.4831,17.1998,0
2024-01-01 23:02:00,23.03,33,1.0581,65.1554,2.4908,17.2192,0
2024-01-01 23:03:00,23.05,33,1.0915,65.842,2.4192,17.4565,0
2024-01-01 23:04:00,23.07,33,1.1545,66.4367,2.4581,17.3744,0
2024-01-01 23:05:00,23.08,33,1.1339,65.1901,2.497,17.2275,0
2024-01-01 23:06:00,23.1,33,0.9326,65.8141,2.5333,17.2669,0
2024-01-01 23:07:00,23.12,33,0.9695,65.7184,2.4722,17.1763,0
2024-01-01 23:08:00,23.13,33,1.1412,65.5912,2.5089,17.23,0
2024-01-01 23:09:00,23.15,33,1.2402,65.1523,2.4818,16.8096,0
2024-01-01 23:10:00,23.17,33,1.0581,64.3449,2.5508,16.8132,0
2024-01-01 23:11:00,23.18,33,1.0334,65.3522,2.5202,17.4772,0
2024-01-01 23:12:00,23.2,33,1.0097,65.26,2.4389,17.0021,0
2024-01-01 23:13:00,23.22,33,1.1109,65.2216,2.4966,17.1555,0
2024-01-01 23:14:00,23.23,33,0.9379,65.9559,2.4268,17.4126,0
2024-01-01 23:15:00,23.25,33,1.2753,65.5491,2.5642,17.577,0
2024-01-01 23:16:00,23.27,33,1.1625,65.3115,2.4109,17.1484,0
2024-01-01 23:17:00,23.28,33,1.1097,64.946,2.5181,16.962,0
2024-01-01 23:18:00,23.3,33,0.9182,65.6292,2.4806,17.0289,0
2024-01-01 23:19:00,23.32,33,1.0795,64.543,2.4491,17.4086,0
2024-01-01 23:20:00,23.33,33,1.1799,66.116,2.4149,16.9588,0
2024-01-01 23:21:00,23.35,33,1.1551,64.9098,2.5305,17.1795,0
2024-01-01 23:22:00,23.37,33,1.0711,64.9759,2.5207,17.1878,0
2024-01-01 23:23:00,23.38,33,0.9512,65.9104,2.5078,17.1936,0
2024-01-01 23:24:00,23.4,33,1.1808,65.3215,2.4696,16.9543,0
2024-01-01 23:25:00,23.42,33,0.9937,65.0219,2.56,17.2749,0
2024-01-01 23:26:00,23.43,33,1.0794,65.4369,2.4928,17.1805,0
2024-01-01 23:27:00,23.45,33,1.0161,65.5841,2.4892,17.0939,0
2024-01-01 23:28:00,23.47,33,1.0927,65.5471,2.5391,16.9099,0
2024-01-01 23:29:00,23.48,33,1.1898,66.1115,2.423,17.3716,0
2024-01-01 23:30:00,23.5,33,0.9912,64.8117,2.5137,17.3647,0
2024-01-01 23:31:00,23.52,33,1.0003,64.8279,2.4989,17.1562,0
2024-01-01 23:32:00,23.53,33,1.0077,64.7572,2.4387,17.2836,0
2024-01-01 23:33:00,23.55,33,1.0589,65.5131,2.4181,16.8143,0
2024-01-01 23:34:00,23.57,33,1.1017,64.6498,2.4488,16.9781,0
2024-01-01 23:35:00,23.58,33,1.1069,64.6421,2.4548,17.0655,0
2024-01-01 23:36:00,23.6,33,0.9996,65.9578,2.4895,16.8778,0
2024-01-01 23:37:00,23.62,33,1.1162,64.7819,2.5447,16.909,0
2024-01-01 23:38:00,23.63,33,0.9572,64.4292,2.5075,17.2811,0
2024-01-01 23:39:00,23.65,33,0.9251,64.9614,2.4944,17.1822,0
2024-01-01 23:40:00,23.67,33,0.9478,64.9403,2.4063,17.0848,0
2024-01-01 23:41:00,23.68,33,0.9334,64.9675,2.5608,17.3185,0
2024-01-01 23:42:00,23.7,33,0.8865,64.7333,2.4791,17.1608,0
2024-01-01 23:43:00,23.72,33,1.0038,65.3503,2.4757,16.8769,0
2024-01-01 23:44:00,23.73,33,0.9428,65.0015,2.4595,17.0728,0
2024-01-01 23:45:00,23.75,33,0.9878,65.8422,2.5205,16.9353,0
2024-01-01 23:46:00,23.77,33,0.9129,65.0448,2.5377,16.81,0
2024-01-01 23:47:00,23.78,33,1.1273,65.2448,2.4548,16.7991,0
2024-01-01 23:48:00,23.8,33,1.0623,64.9087,2.4768,17.1248,0
2024-01-01 23:49:00,23.82,33,0.947,64.25,2.4476,16.7413,0
2024-01-01 23:50:00,23.83,33,0.9794,65.4418,2.5148,16.8629,0
2024-01-01 23:51:00,23.85,33,1.0296,65.8219,2.5337,16.8449,0
2024-01-01 23:52:00,23.87,33,1.0102,64.9562,2.4907,16.7424,0
2024-01-01 23:53:00,23.88,33,1.1301,65.3078,2.4688,16.9402,0
2024-01-01 23:54:00,23.9,33,1.0847,65.0217,2.6083,17.2608,0
2024-01-01 23:55:00,23.92,33,1.0854,64.8779,2.447,17.0649,0
2024-01-01 23:56:00,23.93,33,1.0225,65.5723,2.5526,16.9898,0
2024-01-01 23:57:00,23.95,33,0.9835,64.039,2.5105,16.5872,0
2024-01-01 23:58:00,23.97,33,1.1128,65.9468,2.4337,17.1238,0
2024-01-01 23:59:00,23.98,33,1.0094,64.4481,2.4897,16.6898,0
2024-01-02 00:00:00,0.0,33,1.1223,64.9697,2.43,17.1699,0
